propertyCode,price,propertyType,size,rooms,bathrooms,latitude,longitude,description,status,priceByArea,parking,codigo_distrito,poblacion / distrito,precio_area / distrito,codigo_tipo,piscina,muebles
103079220,900.0,chalet,131.0,4,3,37.378838,-6.1362233,"Preciosa casa adosada muy cercana a el Espartal. La vivienda toda a estrenar se compone en planta baja de: Recibidor con armarios, cocina muy amplia independiente con acceso a lavadero y a patio, completamente equipada: lavavajillas, horno, microondas, vitro, etc. también cuenta con secadora, dormitorio y baño con ducha, salón comedor con acceso a patio muy grande con barbacoa de obra y juego de mesa y sillas teka. En primera planta: distribuidor, 3 habitaciones y 2 baños con duchas; habitación tipo suite con acceso a baño y vestidor (sin armarios), una de las habitaciones cuenta con un gran armario vestido. Suelos de madera, aire centralizado frio-calor programado por plantas, telefoníllo con cámara en las dos plantas. Muy buenas calidades, todo a estrenar, muy luminosa. NO se admiten mascotas.",good,7.0,0,31,Espartinas / Espartinas Pueblo,8.8,3,0,1
103077792,2500.0,chalet,242.0,4,4,37.3861412,-5.9951372,"Se alquila en exclusiva esta fantástica casa unifamiliar en el centro de Sevilla, en la mejor zona del Arenal, justo en la intersección entre Las Atarazanas, El teatro de La Maestranza y la Plaza de Toros, y a mitad de distancia entre el río Guadalquivir y La Catedral de Sevilla, situada en una calle soleada y tranquila. La vivienda se encuentra actualmente amueblada y se distribuye de la siguiente forma: PLANTA BAJA: Acceso mediante puerta automática a un amplio garaje donde cabe un coche grande y varias motos, bicicletas, etc. espacio para almacenaje y aseo. También se puede usar esta estancia como garaje y bodeguita.. . Bonito zaguán de entrada con el arranque de la escalera. PLANTA PRIMERA: Tres dormitorios y dos baños. Hay dos dormitorios exteriores a la calle, con armarios empotrados, que comparten un amplio baño con ducha, y un dormitorio en suite con agradable patio, con baño incorporado con ducha y armarios empotrados.  PLANTA SEGUNDA: Amplísimo y cómodo salón comedor, aseo y cocina amueblada y con electrodomésticos. PLANTA TERCERA: Gran suite privada con baño con ducha y armarios, con salida a una amplia terraza con vistas de La Catedral y La Giralda. Escalera de caracol que accede a la espectacular azotea. AZOTEA-TERRAZA-MIRADOR: Con muy buenas dimensiones para poderla poner a tu gusto y pasar en ella agradables momentos, con unas impresionantes vistas tanto de la Giralda y de La Catedral como de otros monumentos de Sevilla. CALIDADES Y OTROS: Bonito suelo de mármol claro, ventanas de aluminio blanco con climalit (a la calle en color madera con contraventanas), casa con alarma y videovigilancia, en la escalera hay unos bonitos azulejos sevillanos y molduras en el techo de la misma, aire acondicionado centralizado por plantas, calefacción centralizada mediante radiadores de gas, agua caliente por gas y depósito de 200 lt.  ¡ÚNICA CASA UNIFAMILIAR EN ALQUILER PARA LARGA ESTANCIA EN EL ARENAL!  MEJOR VER...",good,10.0,1,69,Sevilla / Centro,13.583710407239819,3,0,1
103077883,2900.0,flat,170.0,4,2,37.3879594,-5.9871499,"Piso de gran lujo en el Barrio Santa Cruz, con unos 160 metros cuadrados, distribuidos en salón- comedor, cocina amueblada y equipada, cuatro habitaciones muy amplias con armarios empotrados en cada una de ellas, dos baños completos, uno en la habitación principal y el otro para el resto de las habitaciones. Calidades de esta vivienda: de alta gama, decorado con un gusto exquisito, mobiliario de cocina como electrodomésticos son de máxima calidad, suelos de madera clara en toda la vivienda, menos en baños y cocina, puertas blancas de madera, baños completos con muebles de almacenaje y placa de ducha, todo se queda tal y como aparece en las fotografías y enseres de primera calidad, aire acondicionado centralizado de frío- calor. Todo en perfecto estado de conservación. En este momento está destinado al sector turístico. DISPONIBLE PARA EL 1 DE NOVIEMBRE. VISITAS DISPONIBLES. PRECIO DE ESTA VIVIENDA: 2900 EUROS CON COMUNIDAD INCLUIDA. HONORARIOS DE AGENCIA: UN MES DE RENTA + IVA.",good,17.0,0,69,Sevilla / Centro,13.583710407239819,2,0,1
103078442,1500.0,chalet,138.0,4,3,37.3348282,-6.0354229,"Pepa es la persona encargada del alquiler, contactar con ella Pepa:  Exclusiva vivienda de diseño, ubicada en una urbanización cerrada dentro de Simón Verde, con amplias zonas verdes. Adosado de esquina, con una ubicación inmejorable (el centro de una Urbanización) y con amplios ventanales, todo esto proporciona preciosas vistas hacia el jardín, desde las distintas estancias de la vivienda. La casa cuenta con 4 espaciosas habitaciones, todas ellas dobles, tres de ellas con armarios empotrados; dos cuartos de baños (uno de ello en suite, incorporado en el dormitorio principal) y un aseo de cortesía. En las dotaciones de la vivienda, podemos destacar: Split F/C en todas las habitaciones y cocina Radiadores de Calor Azul Chimenea Cocina equipada con electrodomésticos de alta gama y de última generación. Se deberá acreditar documentación que acredite la capacidad de pago.",good,11.0,0,59,Mairena del Aljarafe / Simon Verde,11.0,3,0,1
98847458,1550.0,flat,140.0,5,3,37.3572677,-5.9742626,"Espectacular dúplex en Bami! Vivienda muy luminosa y amplia.  Situado en una ubicación inmejorable, en urbanización privada con piscina comunitaria y zonas verdes y a escasos metros del Colegio de las Irlandesas.  Dispone de una superficie construida de 140 m2 distribuidos en 5 dormitorios, con armarios empotrados lacados en blanco ( 3 armarios ) y 3 baños completos, amplio salón y cocina completamente equipada y amueblada.  Con primeras calidades, suelo de mármol, aire acondicionado centralizado, ventanas de Climalit, plaza de garaje y trastero.  Las fotografías de las viviendas es de uno similar a este. La distribución es la misma a excepción de las mejoras que tiene la vivienda.  Disponible para entrar en Diciembre.",good,11.0,1,62,Sevilla / La Palmera - Los Bermejales,11.588235294117647,2,1,1
29204831,900.0,flat,75.0,2,1,37.3941867,-5.9841235,Magnifica zona y muy tranquila. También tiene entrada por María Auxiliadora. Tiene un patio común espléndido con mucha luz. Se entrega pintado y reformado. Cocina con electrodomésticos. Tiene spleet de aire acondicionado en el salón y dormitorios. Tres balcones a la calle Valle. Toldos en fachada y cocina.,good,12.0,0,69,Sevilla / Centro,13.583710407239819,2,0,1
103077608,1200.0,flat,153.0,3,2,37.3926836,-5.9967989,"PISO DISPONIBLE A PARTIR DE DICIEMBRE DE 2023 ¿Busca piso en el centro de Sevilla? , No te quedes sin ver este. Fantástico piso en pleno centro de Sevilla, concretamente a pocos metros de la Plaza del Museo o de La Campana. En la calle Alfonso XII. Amplio piso de 153m2 construidos distribuidos en amplio salón exterior con un balcón corrido a la calle, la cocina está amueblada y equipada con electrodomésticos, y cuenta con una zona de comedor para compartir momentos especiales, 3 dormitorios, 2 baños y una agradable terraza privativa. El dormitorio principal es en suite con el baño y salida a la terraza anteriormente descrita. El piso se alquila SIN AMUEBLAR, lo que te permitirá personalizarlo a tu gusto El piso está ubicado en una muy buena zona, cerca de colegios como las Esclavas, paradas de autobuses o taxis y muy cerca de comercios, supermercados o farmacia. No deje pasar esta oportunidad. TRINI PINEDA, tu inmobiliaria de la calle Gravina 74.",good,8.0,0,69,Sevilla / Centro,13.583710407239819,2,0,0
103077281,1580.0,flat,140.0,3,2,37.3851365,-5.9742027,"Solo larga duración ya disponible Magnífico piso de lujo en pleno barrio de Nervión, a un paso del centro comercial Nervión Plaza y tan solo dos minutos a pie de El Corte Inglés, justo en la zona de la clínica Santa Isabel nos encontramos con este inmueble completamente reformado y amueblado con una terraza PRIVADA de uno 30 m2 con césped artificial, ALGO MUY VALORADO EN SEVILLA, gracias al clima para disfruta de ella, en su interior cuenta con hall de entrada, 3 habitaciones dobles, dos baños completos, uno de ellos en la suitte principal, salón comedor bastante amplio y cocina completamente equipada con todos los electrodomésticos. Honorarios de la agencia; UNA MENSUALIDAD DE RENTA MAS I. V. A POR PARTE DEL INQUILINO.",good,11.0,0,70,Sevilla / Nervión,13.694444444444445,2,0,2
103056240,1000.0,flat,77.0,2,2,37.3858811,-6.0098736,"ENTRA SIN LLAMAR. TOUR VIRTUAL DISPONIBLE  Vivienda ubicada en Plaza Pedro Santos Gomez, a escasos metros de ronda de Triana con garaje.  Alquiler larga duración   La vivienda se distribuye en: - Hall de entrada - Cocina equipada y amueblada con lavadero  - Amplio salón con varios ambientes - Baño en pasillo  - Habitación exterior con armario empotrado  - Habitación principal tipo suite con baño incluido  - Plaza de garaje ubicada en la misma plaza de entrada de la vivienda.",good,13.0,1,66,Sevilla / Triana,12.945652173913043,2,0,1
96411598,850.0,flat,102.0,2,2,37.3630926,-5.9744619,"Desde ROMA INMOBILIARIA les ofrecemos este piso en alquiler sin amueblar de 102 m² construidos. Cuenta con dos dormitorios, dos baños (ambos con placa de ducha) y uno de los baños en suite. Dispone de garaje y trastero incluidos en el precio, así como la comunidad. La cocina está amueblada con electrodomésticos y cuenta con un cuarto lavadero. El piso ofrece buenas calidades, es luminoso y tiene cerramiento exterior en climalit y aluminio con puente térmico. Además, cuenta con armarios empotrados y vestidos, puerta blindada, aire acondicionado centralizado y zonas comunes adaptadas para personas con baja movilidad. También cuenta con cámaras de seguridad, ascensor y una azotea con placas solares. La ubicación es excelente, ya que está pegado al apeadero de Renfe, al hospital Virgen del Rocío y a la nueva comisaría de policía. La orientación del piso es sur. No pierdas la oportunidad de vivir en este fantástico piso.",good,8.0,1,38,Sevilla / Cerro Amate,9.11111111111111,2,0,0
103075885,900.0,flat,77.0,3,2,37.403042,-5.9837226,"PISO ALQUILER MACARENA JUNTO A LA RONDA. ESPECTACULAR VIVIENDA CON MUCHA LUMINOSIDAD Y PRACTICAMENTE NUEVO. R: 23789 piso de 77 m2 construidos aproximadamente unos 65 m2 útiles. El piso es casi todo exterior con buenas vistas ( a los jardines). Se entrega con una buena cocina amueblada con electrodomésticos. Dispone de de 3 dormitorios con ventiladores de techo, 2 de ellos con buenos armarios empotrados. Un aseo y un baño. Además el salón con la terraza con buen tamaño dispone de un split. EN EXCLUSIVA te damos la oportunidad de disfrutar de tu visita virtual con un sistema innovador donde podrás obtener plano... medir lo que quieras de la vivienda y pasear por ella... y si lo necesitas podemos acompañarte en esa visita virtual o física al inmueble Ponemos a su disposición nuestro EQUIPO DE ASESORAMIENTO jurídico, financiero, de reformas y marketing inmobiliario. MAS DE 30 AÑOS DE EXPERIENCIA NOS AVALAN.",good,12.0,0,57,Sevilla / Macarena,10.954545454545455,2,0,1
103075820,4950.0,penthouse,249.0,5,3,37.388074,-5.9884265,"Elegante Ático de Lujo, la joya de una Giralda privada, en Santa Cruz Bienvenidos a un rincón de ensueño en pleno corazón de Sevilla. Este excepcional ático, ubicado en el emblemático barrio de Santa Cruz, ofrece una oportunidad singular para aquellos que buscan un estilo de vida de lujo y que aprecian lo verdaderamente extraordinario.  Con vistas imponentes a la Giralda desde la Master Room, desde la terraza-comedor del ático y desde otras estancias, esta residencia es una joya inmobiliaria que combina el encanto andaluz con el lujo contemporáneo. Al ingresar a esta propiedad de 245 m2, quedará impresionado por su distribución inteligente y su atención al detalle. La zona de día cuenta con un espacioso y luminoso salón comedor que invita a la relajación y al entretenimiento. Los cuatro balcones que dan a la calle inundan el espacio con luz natural, creando un ambiente cálido y acogedor. La cocina completamente equipada, con office y cuarto de servicio goza de una gran luminosidad y tranquilidad, dando a la zona de patios y arcos del convento. La zona de noche ofrece cinco habitaciones, 3 de ellas dobles, una salita y una de servicio, todas elegantemente decoradas, proporcionando privacidad y comodidad para toda la familia. Tres baños completos, uno de ellos en suite en la master room, complementan esta área, ofreciendo la máxima comodidad. Una de las características más notables de esta propiedad es su espaciosa terraza con zonas de estar y comedor al aire libre. Aquí, podrá disfrutar de inolvidables atardeceres y noches con encanto con la vista Privada a la Giralda como telón de fondo. La orientación de la propiedad garantiza una excelente entrada de luz solar durante todo el día. El edificio donde se encuentra este exclusivo ático de lujo es una casa señorial típica andaluza que combina su portón y patios interiores con la comodidad de la vida moderna. Dos ascensores (uno principal y otro para el servicio) dan máxima comodidad al inmueble, que cuenta con un Conserje y una plaza de garaje incluida en el mismo edificio. Además, la propiedad cuenta con calefacción central y aire acondicionado para su confort durante todo el año. Las zonas comunes de este edificio son ricas en historia y experimentará la auténtica esencia de vivir en el corazón de Sevilla. Este exquisito ático de lujo se encuentra en una ubicación privilegiada en el corazón del Barrio de Santa Cruz, en el casco histórico monumental de Sevilla. El barrio es conocido por su encanto histórico, sus estrechas calles empedradas y su arquitectura única. Además, los accesos a esta calle y al garaje en el edificio y la proximidad a los transportes públicos facilita una agradable movilidad por la ciudad. Los residentes disfrutarán de la conveniencia de tener todo tipo de servicios a su alcance, supermercados, gimnasios, restaurantes, la vida del centro y otros lugares de interés a pocos minutos a pie. La propiedad está dirigida a personas de alto standing que pasan temporadas en la ciudad y que valoran la elegancia y la exclusividad y quieren vivir y recibir a sus invitados en cenas con la magia del resplandor de la Giralda iluminada en la noche sevillana. En resumen, este exquisito ático de lujo con la joya de la Giralda Privada en Santa Cruz, es una oportunidad que no existe en el mercado de alquiler de lujo en Sevilla.  No dude en visitarlo, nosotros estaremos encantados de atenderle y guiarle a través de esta experiencia de elegancia y lujo excepcional.",good,20.0,1,69,Sevilla / Centro,13.583710407239819,5,0,1
103075643,1350.0,chalet,145.0,3,3,37.3778807,-6.1411396,"Magnífica casa adosada con arquitectura singular en una bonita parcela de 300 m2 para entrar a vivir con todo lujo de detalles, ubicada en el mejor enclave de Espartinas. Cerca de colegios, parque y supermercados. La vivienda tiene una superficie construída de 145 m2. La casa consta de dos plantas (planta baja y primera planta), rodeada de un precioso jardín cuidado al detalle, y está compuesta por: - Planta baja: hall, salón-comedor muy amplio de 40 m2, gran cocina con vistas al jardín, una habitación y aseo con placa ducha. - Planta primera: dormitorio principal, suite con baño integrado y otro dormitorio y baño fuera. Jardín, garaje privado en superficie y piscina comunitaria en el club social el Real de Espartinas.",good,9.0,1,32,Espartinas / Loreto,8.833333333333334,3,1,1
103073811,900.0,flat,96.0,2,1,37.3893577,-5.9951615,"MAGNÍFICO PISO SIN AMUEBLAR JUNTO A LA PLAZA DE LA MAGDALENA. A escasos minutos a pie de la Catedral y la Giralda. Próximo a comercios, zonas de restauración y ocio. Salón amplio y luminoso. Cocina equipada con electrodomésticos con acceso a lavadero y a patio privativo. Dormitorio principal con armario empotrado. Baño con placa de ducha y mampara de cristal. Dormitorio secundario con armario empotrado. DISPONIBLE EN DICIEMBRE. Los gastos de comunidad están incluidos en el precio del alquiler. Suministros aparte. Gastos por gestión y captación del inmueble no incluidos. Más información por privado. Mejor ver.",good,9.0,0,69,Sevilla / Centro,13.583710407239819,2,0,0
103073105,995.0,flat,90.0,3,2,37.365898,-5.9791785,"Felipe II en excelente situación en urbanización cerrada. Muy comunicado con todas las líneas de autobuses. Disponible ya *** Contacto WhatsApp Maria jose**( seis-tres-tres/seis-seis-uno/nueve-uno-uno). Con piscina comunitaria y plaza de garaje incluida en precio. Zona muy tranquila. Dos dormitorios dobles y uno individual. Terraza en uno de los dormitorios, baño con placa ducha y cocina con electrodomésticos, lavavajillas. Climalit y con dos aparatos de aire Acondicionado  Gastos incluidos comunidad Imprescindible solvencia demostrada.",good,11.0,1,65,Sevilla / Prado de San Sebastián - Felipe II - Bueno Monreal,12.310344827586206,2,1,1
103071255,1200.0,flat,75.0,3,1,37.3889481,-6.0037652,"Se alquila magnifico piso con una buenisima ubicacion entre el puente de Triana Y el puente del Cachorro y por tanto muy cerca del rio Guadalquivir. El piso consta de 3 habitaciones con armarios empotrados, un baño con plato de ducha, salon y cocina equipada de electrodomesticos y amueblada. El piso se alquila SIN AMUEBLAR y es para larga duración. No se aceptan estudiantes.  En los alrededores encontramos todo tipo de servicios como supermercados, bancos, colegios, bares y restaurantes, bazares, tiendas, etc. Se encuentra muy cerca del conjunto monumental de Sevilla y muy bien comunicado con toda la ciudad a traves de la parada cercana del metro, paradas de autobuses y taxis. No dudeis en llamar para cualquier aclaración e información, y concertar una visita.",good,16.0,0,69,Sevilla / Centro,13.583710407239819,2,0,0
103059139,1000.0,flat,101.0,2,2,37.3770099,-6.007921,"Magnifico piso en el corazon de triana. Piso en alquiler de 100 m2, distribuidos en dos plantas. Planta baja con dos dormitorios con roperos empotrados y dos baños completos con bañera, salon comedor muy luminoso con grandes ventanas que permite la entrada de luz natura, 1 split de frio y calor y cocina equipada pero no amueblada con termo electrico y un pequeño patinillo. La planta de arriba tiene una escalera de caracol que te lleva a una zona de paso o pequeña habitacion y una amplia azotea individual para su disfrute de mas de 40 m2,  ubicacion cercana a supermercados, tiendas y paradas de autobus y metro. Mejor ver. Comunidad y agua incluida.",good,10.0,0,66,Sevilla / Triana,12.945652173913043,2,0,1
103068635,750.0,flat,64.0,1,1,37.3732947,-6.0444065,"ESTUPENDO alquiler en pleno centro de Tomares, con PISCINA y plaza de GARAJE. Amica te ofrece en alquiler este estupendo piso de 64 m2 en el centro de Tomares, con plaza de GARAJE incluida, en urbanización con PISCINA. Disponibilidad inmediata. Vivienda muy LUMINOSA, totalmente REFORMADA, amueblada con MUEBLES NUEVOS, distribuida en un dormitorio con armario empotrado, baño completo, salón con sofá-cama chaislonge con arcón, cocina americana completamente amueblada con electrodomésticos, puerta de seguridad y plaza de garaje incluida en el alquiler.  Se encuentra en la planta baja de uno de los bloques que conforman la Urbanización Fuente de Aljamar, un lugar ideal para tener calidad de vida rodeado de negocios locales, instalaciones deportivas, zonas verdes, centros de salud, etc.   Precio: 750€/mes, comunidad y plaza de garaje incluidos. Fianza: 1 mensualidad.",good,12.0,1,67,Tomares / Centro,13.0,2,1,1
103059683,650.0,flat,108.0,4,2,37.4919201,-5.944091,"Amplio piso de 90 metros utiles, con cuatro dormitorios y dos baños, situado en zona de el mirador de san jose, junto a centro de salud, colegio blanca de los rios, supermercados, farmacia, parques, etc… con salida directa haca sevilla, todas las comodidades a su alcance. Totalmente amueblado, amplio salon con terraza hacia la avenida, hace esquina por lo que tiene mucha luminosidad y ventilacion. Cocina amueblada con electrodomesticos. Lavadero. Plaza de garaje. Comunidad incluida en el precio.",good,6.0,1,8,San Jose de la Rinconada / San Jose de la Rinconada,6.5,2,0,2
103065865,650.0,flat,65.0,2,1,37.4101552,-5.9753663,"Estupendo piso reformado de 68 m2 con 3 habitaciones, una de ellas como vestidor. Tiene salón comedor, cocina equipada y amueblada, 1 baño con ducha. La vivienda dispone de armarios, suelos de gres y aire acondicionado. Es exterior y está amueblado. Gastos de comunidad incluidos en el precio. Muy bien ubicado cercano a paradas de autobús, supermercados, colegios, a pocos minutos del hospital Macarena, zona con todos los servicios. MAS INFORMACION Y VIDEO VISITA EN WWW. ALQUILERSEGURO. ES.",good,10.0,0,57,Sevilla / Macarena,10.954545454545455,2,0,2
103065497,650.0,flat,50.0,1,1,37.4194958,-5.9703943,"Zona Macarena, Nuvo Pino Montano, cerca de el Carrefour dela zoan. Excelente y coqueto apartamento reformado y amueblado dentro de una urbanización privada se alquila. LA PROPIEDAD REQUIERE PERSONA SOLA O PAREJAS PARA UN CONTRATO DE TEMPORADA DE 10-11 MESES PARA ENTRAR EN ENERO DE 2.024. Salón comedor exterior con ventanal a la calle. Cocina independiente equipada y amueblada con electrodomésticos ( fuegos, lavadora, frigorífico, microondas,... ). 1 Baño con bañera. 1 Dormitorio con gran armario empotrado. Aire acondicionado de split con bomba frio calor. Ascensor. Zona comunitaria con jardín. Estupenda zona e ubicación, cerca detodo tipo de servicios alrededor y paradas de bus. NO ADMITE MASCOTAS. Mejor verlo. REFERENCIA 9933. Renta 650 euros mes comunidad e internet incluido. Interesados llamar a ALQUICCASA.",good,13.0,0,40,Sevilla / Pino Montano,9.285714285714286,2,0,2
97405439,575.0,flat,65.0,3,1,37.3386957,-6.0232545,"¡No pierdas la oportunidad de alquilar este magnífico piso en una ubicación privilegiada cerca de Sevilla! Con una excelente comunicación a través de autobús de línea y autovía, estarás conectado con facilidad a cualquier punto de la ciudad. Situado en el centro del municipio, tendrás todos los servicios a tu alcance, como una biblioteca municipal, supermercados y colegios cercanos. Este inmueble ha sido recientemente reformado y cuenta con una maravillosa terraza desde donde podrás disfrutar de unas vistas espectaculares a la vega de Gelves. Con una superficie de 65 m² construidos y 60 m² útiles, este piso ofrece 3 dormitorios, 1 baño, armarios empotrados y una cocina equipada con electrodomésticos. Además, cuenta con aire acondicionado para garantizar tu comodidad en cualquier época del año. Construido en 1974, este piso se encuentra en la planta 4 y es exterior, proporcionando una agradable iluminación natural. Ten en cuenta que no dispone de ascensor. Su orientación este te permitirá disfrutar de la luz del sol durante gran parte del día. No dejes pasar esta oportunidad de vivir en un piso acogedor, con todas las comodidades y una ubicación inmejorable. ¡Contacta ahora y haz de este piso tu nuevo hogar!",good,9.0,0,42,Gelves / Gelves,9.5,2,0,1
103063882,820.0,flat,70.0,2,1,37.3782374,-6.0041033,"Estupendo piso totalmente reformado de 70 m2. La vivienda está provista de 2 habitaciones, suelos de tarima de gran calidad, armarios empotrados, salón comedor, fantástica terraza con bonitas vistas, moderna cocina equipada y amueblada, 1 baño y aire acondicionado. El piso es exterior, muy luminoso y está sin amueblar. Los gastos de agua y de comunidad están incluidos en el precio.  Finca con ascensor y accesibilidad para personas de movilidad reducida.  Ubicado entre Triana y Los Remedios, a muy pocos metros de la Avda República de Argentina y Plaza de Cuba. Zona con todos los servicios. A cinco minutos de las paradas de metro de Plaza de Cuba y Parque de los Príncipes (L1). Paradas de autobús 05,06, 40, A7, C1 y 41.  No se aceptan animales.",good,12.0,0,66,Sevilla / Triana,12.945652173913043,2,0,0
84763667,1500.0,duplex,91.0,2,3,37.383365,-5.9832342,"Inmobiliaria Podium le ofrece este exclusivo DÚPLEX en el demandado y familiar barrio de San Bernardo.  Sus 91 m2 se dividen en un luminoso y grande salón-comedor al que se accede desde la entrada de la casa. A la izquierda se encuentran el aseo y la cocina completamente amueblada y equipada con electrodomésticos (FRIGORIFICO, LAVADORA Y TERMO A ESTENAR). Al bajar las escaleras se encuentran los dos dormitorios y los cuartos de baños completos, uno de ellos en suite. La vivienda ha sido diseñada y decorada teniendo en cuenta todo tipo de detalles para un máximo confort. Dispone de aire acondicionado centralizado frío/calor, suelos de tarima, paredes lisas, techos altos, ventanas climalit.. . PLAZA DE GARAJE Y TRASTERO SITOS EN EL MISMO EDIFICIO INCLUIDOS EN EL PRECIO.  Gracias a su inmejorable ubicación, el inmueble está rodeado de todo tipo de servicios y prestaciones tales como: supermercados como MÁS, colegios como Portaceli o Instituto Murillo, farmacias, diferentes comercios y mercados, centro médico o gimnasios como Enjoy! San Bernardo a escasos minutos andando de la vivienda. La zona ofrece una gran variedad gastronómica y de ocio, ya que está rodeada de numerosos bares y restaurantes. Además está a menos de 15 minutos andando de los centros comerciales Nervión Plaza y El Corte Inglés. Muy próximo al Parque María Luisa y a todo el casco antiguo y centro de la ciudad. El inmueble dispone también de muy buena comunicación, ya que está ubicado cerca del Apeadero de San Bernardo donde podemos encontrar Renfe, metro o cercanías, entre otros. ¡Llámenos sin compromiso y no pierda la oportunidad de vivir en el familiar barrio de SAN BERNARDO!",good,16.0,1,70,Sevilla / Nervión,13.694444444444445,4,0,1
90646023,1350.0,flat,120.0,4,1,37.3795541,-6.0095187,"Piso reformado, luminoso, limpio y acogedor. Consta de 4 habitaciones, cocina americana, baño y salón con un bonito patio andaluz. Reformado, decorado con mucho estilo, cumple todas las expectativas de un estudiante. La estancia en este piso te permitirá disfrutar plenamente de la ciudad. Esta a unos minutos a pie del río Guadalquivir y de algunos de los puntos más turísticos de Sevilla, así como del casco histórico. Está a pocos minutos paseando de los principales monumentos de la ciudad; Torre del Oro, la Catedral y el casco antiguo.  ZONA La vivienda esta en la zona más privilegiada de Sevilla. Esta al lado de la Feria y a simple segundos andando al Centro Histórico, Vieja Triana, y el Paseo del Rio Guadalquivir. Paradas de autobús, metro, SEVICI, supermercados a tan solo unos pasos del piso. Ideal para ir a UPO (por la cercanía de metro), Universidad de Sevilla, Facultad de las Comunicaciones, Universidad de Loyola gracias a su cercanía y/o muy buena comunicación. Perfecto para los amantes de deportes al aire libre al tener al lado el segundo parque más grande de Sevilla: Parque de los Príncipes.",good,11.0,0,66,Sevilla / Triana,12.945652173913043,2,0,1
103060963,1265.0,flat,99.0,3,2,37.3561171,-5.9774997,"Consigue ¡HASTA 2 MESES GRATIS! y disfruta este otoño en tu nuevo hogar ¡Obtén una bonificación en tu alquiler firmando antes del 30 de Noviembre! *Es condición esencial permanecer en la vivienda al menos 18 meses, de no ser así la promoción quedará sin efectos con carácter retroactivo, viniendo obligado a devolver los importes mensuales de la promoción que se haya beneficiado. ¡ALTA DE SUMINISTROS GRATIS! Disfruta de tu hogar desde el primer momento, Testa Home te acompaña en la gestión de los suministros de manera gratuita para ayudarte a ahorrar. *El alta de suministros varía en función de la Comunidad de Propietarios y de la Comunidad Autónoma en la que se encuentre, consulta con tu comercial. Vivienda sin amueblar y en perfecto estado. Cocina totalmente amueblada y equipada con electrodomésticos de primeras marcas. Baños con muebles y mamparas. Suelos de gres y armarios empotrados. Dispone de una pequeña terraza que bordea las habitaciones. Plaza de garaje y trastero incluidos en el precio. Portal y accesos recién reformados. Finca ubicada en el barrio de Bami. Próxima al estadio Benítez Villamarín, colegios y universidades, hospitales, museos (arqueológico y arte), zonas verdes, zonas deportivas, etc.  Comunicaciones: Estación tren Sevilla del Rocío. Buses: 01, 06, 31, 32, 37. Metro: L1 ¡SÓLO SE PIDE 1 MES DE FIANZA Y ¡SIN COMISIÓN DE AGENCIA! No pagas los gastos de comunidad durante los primeros 3 años e IBI durante los primeros 2 años. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad.  *Imágenes orientativas sin carácter vinculante.  **Las imágenes corresponden a un apartamento tipo.  **El tour virtual corresponden a un apartamento tipo.  **Viviendas sujetas a disponibilidad y viviendas no amueblada. Las promociones de bienvenida de cada edificio se aplicarán en la promoción para todas las reservas firmadas desde el 01/11/2023 y los contratos firmados hasta el 30/11/2023. A partir del 30/11/2023 la promoción puede estar sujeta a cambios en la bonificación de bienvenida. Excepto selección de viviendas de VPO. Esta promoción no es acumulable con otras campañas y promociones. *Viviendas no amuebladas.",good,13.0,1,62,Sevilla / La Palmera - Los Bermejales,11.588235294117647,2,0,0
103060536,640.0,flat,54.0,2,1,37.4079266,-5.9808489,"¡SIN COMISIÓN DE AGENCIA! Excelente vivienda de dos dormitorios y un baño. Se encuentra en la 3ª planta de un edificio residencial. No dispone de ascensor. Situado en Tres Huertas El Torrejon El Cerezo en el distrito de Macarena. La vivienda se distribuye en dos dormitorios y, salón-comedor, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de gres en cocina y baño y tarima en el resto de estancias. Se encuentra ubicado al Norte de Sevilla. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público con diversas líneas de autobuses. En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, tales como, sanitarios, educativos, restaurantes, supermercados, comercios, parques.. . Requisitos:  - 1 mes de fianza  - Seguro del hogar a la firma del contrato y seguro de impagos con repercusión mensual.  - Antigüedad laboral ininterrumpida superior a un año.  - No aparecer en ningún fichero de morosidad.  - Disponer de una ratio de solvencia* de entre un 33% y 40% dependiendo  de la zona. *Solo se tendrán en cuenta ingresos demostrables para acreditar el ratio En ALQUILATUHOGAR te garantizamos el mejor precio del seguro de impago de rentas, por lo que, si consigues una prima más barata con las mismas condiciones, avísanos y la diferencia te la reembolsamos en el primer recibo de renta y cantidades asimiladas. Para ello, será necesario que nos aportes un comprobante (documento emitido por la compañía aseguradora) en el que veamos la fecha, el precio y las condiciones de la póliza.",good,12.0,0,57,Sevilla / Macarena,10.954545454545455,2,0,1
